Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr
VOLVE_15_9_F1,2361.01,15.28,99.2,463.3,3.1,10.11,Limestone,8.01,14.93
VOLVE_15_9_F1,2361.76,25.68,118.4,460.0,7.92,10.45,Limestone,8.06,21.93
VOLVE_15_9_F1,2362.27,17.16,61.5,475.8,2.97,10.36,Limestone,8.08,13.11
VOLVE_15_9_F1,2362.73,21.9,88.8,466.9,5.83,10.07,Limestone,8.12,18.21
VOLVE_15_9_F1,2363.33,21.88,67.8,476.4,3.93,10.25,Limestone,8.14,13.83
VOLVE_15_9_F1,2364.23,16.97,99.4,462.9,6.37,10.76,Limestone,8.19,14.95
VOLVE_15_9_F1,2365.11,20.69,70.0,488.4,6.43,10.29,Limestone,8.2,17.38
VOLVE_15_9_F1,2365.35,19.19,74.0,389.6,5.47,10.18,Limestone,8.22,15.43
VOLVE_15_9_F1,2365.69,20.85,75.2,449.5,6.5,10.14,Limestone,8.24,16.24
VOLVE_15_9_F1,2366.08,20.04,82.9,399.4,5.06,10.55,Limestone,8.28,15.02
VOLVE_15_9_F1,2366.48,22.46,88.9,465.8,8.04,10.42,Limestone,8.33,15.82
VOLVE_15_9_F1,2367.14,19.66,91.3,520.4,6.03,10.5,Limestone,8.35,18.01
VOLVE_15_9_F1,2367.67,19.05,84.0,435.8,3.89,10.33,Limestone,8.37,15.67
VOLVE_15_9_F1,2367.91,22.21,64.1,459.8,5.04,10.48,Limestone,8.4,14.58
VOLVE_15_9_F1,2368.41,20.92,95.0,485.0,5.13,10.16,Limestone,8.41,17.65
VOLVE_15_9_F1,2369.03,21.31,83.3,372.0,4.87,10.31,Limestone,8.45,16.84
VOLVE_15_9_F1,2369.31,17.82,101.5,433.9,3.14,10.33,Limestone,8.47,15.96
VOLVE_15_9_F1,2370.18,16.87,73.5,469.3,5.08,10.5,Limestone,8.51,15.34
VOLVE_15_9_F1,2370.42,18.06,60.0,338.9,2.86,10.34,Limestone,8.56,13.68
VOLVE_15_9_F1,2371.36,17.93,83.6,415.7,1.84,10.2,Limestone,8.58,14.43
VOLVE_15_9_F1,2371.64,21.45,103.5,498.8,5.07,10.3,Limestone,8.61,18.03
VOLVE_15_9_F1,2372.51,21.93,86.5,494.9,4.36,10.04,Limestone,8.66,18.19
VOLVE_15_9_F1,2373.43,19.11,81.1,469.7,3.9,9.94,Limestone,8.7,17.27
VOLVE_15_9_F1,2374.42,23.07,71.0,490.0,1.42,10.42,Limestone,8.74,16.89
VOLVE_15_9_F1,2375.26,22.92,110.4,463.4,4.7,10.24,Limestone,8.75,17.62
VOLVE_15_9_F1,2376.08,20.11,68.6,477.0,4.63,10.25,Limestone,8.76,16.43
VOLVE_15_9_F1,2376.8,17.45,73.2,442.1,3.91,10.42,Limestone,8.81,15.29
VOLVE_15_9_F1,2377.62,23.45,92.6,459.4,5.96,10.5,Limestone,8.83,16.88
VOLVE_15_9_F1,2377.93,19.36,56.2,429.5,6.26,10.37,Limestone,8.87,14.27
VOLVE_15_9_F1,2378.56,19.83,103.2,505.3,5.95,10.58,Limestone,8.91,18.08
VOLVE_15_9_F1,2379.17,18.67,93.4,515.6,6.31,10.37,Limestone,8.93,18.42
VOLVE_15_9_F1,2380.05,17.3,97.5,510.0,6.35,10.34,Limestone,8.95,15.01
VOLVE_15_9_F1,2380.62,15.85,92.4,438.4,3.59,10.33,Limestone,8.97,16.86
VOLVE_15_9_F1,2381.13,21.11,81.6,416.6,5.65,10.1,Limestone,9.02,17.61
VOLVE_15_9_F1,2381.84,17.57,68.1,505.8,5.8,10.44,Limestone,9.04,15.48
VOLVE_15_9_F1,2382.26,27.18,81.9,476.5,5.15,9.93,Limestone,9.06,18.06
VOLVE_15_9_F1,2382.57,16.82,69.4,467.9,3.61,10.21,Limestone,9.1,15.21
VOLVE_15_9_F1,2383.15,16.39,91.3,429.4,5.48,10.3,Limestone,9.14,14.93
VOLVE_15_9_F1,2383.68,20.81,96.1,471.8,3.54,10.18,Limestone,9.17,16.88
VOLVE_15_9_F1,2384.07,23.36,106.2,411.4,4.39,10.23,Limestone,9.22,16.22
VOLVE_15_9_F1,2384.56,19.7,89.6,480.1,4.32,10.57,Limestone,9.24,14.77
VOLVE_15_9_F1,2385.06,20.97,97.9,509.9,5.9,10.46,Limestone,9.29,19.9
VOLVE_15_9_F1,2385.52,14.93,79.6,520.0,4.8,10.19,Limestone,9.34,15.31
VOLVE_15_9_F1,2386.02,17.85,76.9,483.1,6.0,10.22,Limestone,9.36,16.01
VOLVE_15_9_F1,2386.77,16.86,91.1,399.5,3.78,10.1,Limestone,9.38,15.29
VOLVE_15_9_F1,2387.21,14.81,78.2,462.7,3.34,10.4,Limestone,9.4,13.53
VOLVE_15_9_F1,2388.17,19.85,88.1,,5.74,10.26,Limestone,9.44,16.78
VOLVE_15_9_F1,2389.1,13.95,68.1,420.0,3.32,10.0,Limestone,9.47,13.53
VOLVE_15_9_F1,2389.69,16.25,70.8,452.4,3.8,10.31,Limestone,9.51,14.17
VOLVE_15_9_F1,2390.15,18.22,93.6,511.3,2.81,10.36,Limestone,9.55,15.33
VOLVE_15_9_F1,2390.78,17.48,97.3,479.5,5.38,10.44,Limestone,9.58,16.77
VOLVE_15_9_F1,2391.66,20.56,69.2,554.0,6.74,10.29,Limestone,9.62,17.03
VOLVE_15_9_F1,2392.38,20.33,94.1,425.5,4.01,10.24,Limestone,9.66,16.76
VOLVE_15_9_F1,2393.22,21.81,76.0,415.2,6.33,10.6,Limestone,9.69,16.76
VOLVE_15_9_F1,2393.85,21.46,84.3,503.8,5.12,10.3,Limestone,9.7,16.93
VOLVE_15_9_F1,2394.55,22.43,105.3,407.0,3.48,10.41,Limestone,9.74,16.76
VOLVE_15_9_F1,2394.98,19.58,96.1,446.9,4.13,10.22,Limestone,9.78,17.92
VOLVE_15_9_F1,2395.77,20.34,95.9,452.2,4.12,10.4,Limestone,9.79,15.58
VOLVE_15_9_F1,2396.13,20.86,112.6,496.2,5.19,10.08,Limestone,9.83,16.18
VOLVE_15_9_F1,2396.89,19.94,73.4,479.4,5.4,10.23,Limestone,9.86,16.59
VOLVE_15_9_F1,2397.78,18.6,69.2,473.1,6.93,10.12,Limestone,9.88,15.06
VOLVE_15_9_F1,2398.08,18.76,73.2,438.7,3.07,10.21,Limestone,9.93,13.97
VOLVE_15_9_F1,2398.78,17.55,80.2,503.4,4.2,10.49,Limestone,9.95,16.34
VOLVE_15_9_F1,2399.05,20.65,48.7,615.8,3.51,10.21,Limestone,9.99,15.02
VOLVE_15_9_F1,2399.83,19.36,80.9,482.5,3.43,10.41,Limestone,10.02,14.55
VOLVE_15_9_F1,2400.1,17.94,75.8,458.8,4.87,10.53,Limestone,10.03,16.96
VOLVE_15_9_F1,2401.05,17.95,95.8,402.9,5.05,10.3,Limestone,10.06,14.1
VOLVE_15_9_F1,2401.36,16.58,89.3,429.3,2.65,10.45,Limestone,10.08,14.75
VOLVE_15_9_F1,2402.33,22.06,75.0,446.3,5.13,10.38,Limestone,10.1,14.14
VOLVE_15_9_F1,2403.17,19.81,92.8,433.4,3.73,10.32,Limestone,10.13,16.28
VOLVE_15_9_F1,2403.84,17.46,94.8,454.2,5.01,10.41,Limestone,10.14,15.28
VOLVE_15_9_F1,2404.67,21.64,72.5,525.9,6.56,10.58,Limestone,10.19,17.36
VOLVE_15_9_F1,2405.5,18.22,76.6,504.7,5.34,10.21,Limestone,10.22,15.68
VOLVE_15_9_F1,2406.46,16.11,50.6,448.5,4.42,10.16,Limestone,10.24,14.69
VOLVE_15_9_F1,2406.86,22.18,67.6,406.5,4.38,10.15,Limestone,10.29,14.96
VOLVE_15_9_F1,2407.54,18.29,72.8,508.3,4.82,10.45,Limestone,10.32,13.65
VOLVE_15_9_F1,2407.81,18.61,85.1,452.9,5.63,10.47,Limestone,10.35,15.99
VOLVE_15_9_F1,2408.5,19.74,69.8,385.8,5.38,10.22,Limestone,10.39,14.62
VOLVE_15_9_F1,2408.84,22.49,76.3,483.3,5.05,9.98,Limestone,10.43,14.93
VOLVE_15_9_F1,2409.49,19.69,65.6,495.8,5.02,10.2,Limestone,10.45,14.33
VOLVE_15_9_F1,2410.15,16.64,86.5,357.8,3.22,10.39,Limestone,10.46,13.54
VOLVE_15_9_F1,2410.72,21.0,90.4,421.8,4.36,10.29,Limestone,10.51,17.76
VOLVE_15_9_F1,2411.34,18.43,90.0,450.4,5.86,10.33,Limestone,10.52,16.46
VOLVE_15_9_F1,2412.15,24.37,84.2,484.2,6.47,10.23,Limestone,10.56,17.23
VOLVE_15_9_F1,2412.99,19.65,60.9,434.2,4.79,10.46,Limestone,10.59,14.97
VOLVE_15_9_F1,2413.59,14.07,74.7,421.5,6.16,10.36,Limestone,10.63,11.85
VOLVE_15_9_F1,2414.27,20.55,77.9,483.9,5.63,10.39,Limestone,10.67,15.57
VOLVE_15_9_F1,2415.21,24.52,77.9,436.1,5.1,10.33,Limestone,10.72,17.02
VOLVE_15_9_F1,2415.51,23.6,85.1,476.5,3.94,10.38,Limestone,10.73,16.92
VOLVE_15_9_F1,2415.8,24.24,105.3,410.4,7.49,10.37,Limestone,10.76,17.18
VOLVE_15_9_F1,2416.07,17.11,96.1,400.7,5.91,10.17,Limestone,10.8,15.42
VOLVE_15_9_F1,2416.8,21.95,,485.0,7.17,10.36,Limestone,10.82,16.54
VOLVE_15_9_F1,2417.33,17.86,94.1,464.9,7.62,10.42,Limestone,10.87,16.25
VOLVE_15_9_F1,2418.15,20.23,93.6,491.7,3.68,10.48,Limestone,10.9,17.19
VOLVE_15_9_F1,2418.89,16.49,71.9,433.5,3.02,10.37,Limestone,10.92,14.24
VOLVE_15_9_F1,2419.36,18.07,96.7,423.0,1.64,10.16,Limestone,10.96,15.71
VOLVE_15_9_F1,2420.27,17.99,81.5,509.3,5.94,10.19,Limestone,11.01,17.68
VOLVE_15_9_F1,2421.08,21.93,62.8,393.9,5.7,10.24,Limestone,11.02,15.83
VOLVE_15_9_F1,2421.5,21.69,90.8,504.9,5.43,10.34,Limestone,11.06,18.75
VOLVE_15_9_F1,2421.99,20.38,87.2,507.7,3.67,10.29,Limestone,11.08,15.73
VOLVE_15_9_F1,2422.44,16.31,80.5,489.2,4.57,10.14,Limestone,11.09,13.37
VOLVE_15_9_F1,2422.77,18.91,83.4,427.3,5.17,10.14,Limestone,11.11,15.22
VOLVE_15_9_F1,2423.09,17.83,73.2,422.2,5.64,9.99,Limestone,11.15,14.61
VOLVE_15_9_F1,2424.04,21.87,93.1,446.4,5.69,9.84,Limestone,11.17,18.54
VOLVE_15_9_F1,2424.59,22.64,83.3,403.0,6.08,10.29,Limestone,11.19,15.09
VOLVE_15_9_F1,2425.09,22.34,86.4,416.4,5.16,10.66,Limestone,11.23,15.82
VOLVE_15_9_F1,2425.88,17.82,89.3,480.6,6.36,10.58,Limestone,11.25,16.18
VOLVE_15_9_F1,2426.52,12.86,,480.8,4.91,10.16,Limestone,11.27,13.32
VOLVE_15_9_F1,2427.47,15.29,70.5,412.9,3.01,10.33,Limestone,11.29,13.27
VOLVE_15_9_F1,2428.29,23.27,50.8,481.9,6.52,10.09,Limestone,11.33,15.66
VOLVE_15_9_F1,2428.88,18.71,92.4,473.0,6.54,10.11,Limestone,11.36,17.31
VOLVE_15_9_F1,2429.38,17.84,65.7,515.3,5.15,10.13,Limestone,11.4,16.52
VOLVE_15_9_F1,2430.37,23.83,85.9,477.6,5.77,10.28,Limestone,11.42,17.19
VOLVE_15_9_F1,2431.14,22.89,89.5,497.2,7.39,10.28,Limestone,11.45,16.71
VOLVE_15_9_F1,2432.1,19.79,93.0,473.9,3.22,10.35,Limestone,11.49,17.53
VOLVE_15_9_F1,2432.4,19.0,65.9,494.1,6.19,10.41,Limestone,11.51,14.03
VOLVE_15_9_F1,2433.28,19.4,82.9,403.4,4.42,10.26,Limestone,11.53,16.83
VOLVE_15_9_F1,2433.99,20.3,109.0,450.0,6.78,10.32,Limestone,11.55,18.35
VOLVE_15_9_F1,2434.28,23.74,109.6,453.3,5.93,10.15,Limestone,11.57,19.29
VOLVE_15_9_F1,2434.96,20.8,98.7,445.1,3.86,10.11,Limestone,11.59,17.19
VOLVE_15_9_F1,2435.7,21.56,89.0,472.6,4.68,10.09,Limestone,11.64,14.54
VOLVE_15_9_F1,2435.91,22.67,68.8,480.2,6.3,10.41,Limestone,11.67,14.86
VOLVE_15_9_F1,2436.48,16.82,94.7,470.6,4.68,10.26,Limestone,11.7,15.69
VOLVE_15_9_F1,2437.34,21.64,81.5,447.8,4.42,10.03,Limestone,11.72,15.4
VOLVE_15_9_F1,2437.77,19.01,92.3,425.4,4.34,10.3,Limestone,11.75,15.24
VOLVE_15_9_F1,2438.34,13.46,74.4,498.8,5.1,10.13,Limestone,11.78,14.32
VOLVE_15_9_F1,2438.89,14.44,81.3,468.9,6.62,10.56,Limestone,11.83,13.86
VOLVE_15_9_F1,2439.34,17.21,86.4,414.1,2.28,10.23,Limestone,11.86,13.23
VOLVE_15_9_F1,2440.27,21.09,87.6,447.1,8.57,10.42,Limestone,11.9,17.23
VOLVE_15_9_F1,2441.1,20.05,91.3,385.2,5.42,10.48,Limestone,11.92,15.95
VOLVE_15_9_F1,2441.38,20.23,75.2,456.3,5.64,10.17,Limestone,11.95,15.34
VOLVE_15_9_F1,2442.38,24.65,63.7,446.9,4.65,10.33,Limestone,12.0,16.36
VOLVE_15_9_F1,2443.29,16.6,108.3,431.9,5.11,10.4,Limestone,12.04,15.44
VOLVE_15_9_F1,2443.71,19.71,121.2,518.3,5.82,10.33,Limestone,12.08,18.83
VOLVE_15_9_F1,2444.58,20.54,90.6,408.6,3.95,10.37,Limestone,12.12,15.7
VOLVE_15_9_F1,2444.87,17.94,64.0,483.1,3.61,10.12,Limestone,12.17,15.55
VOLVE_15_9_F1,2445.87,19.85,72.3,542.4,6.29,10.4,Limestone,12.19,14.02
VOLVE_15_9_F1,2446.6,15.79,91.5,498.0,2.93,10.24,Limestone,12.2,15.28
VOLVE_15_9_F1,2447.32,23.31,104.0,453.6,6.19,10.37,Limestone,12.24,16.85
VOLVE_15_9_F1,2447.59,18.09,65.7,409.5,4.17,10.45,Limestone,12.29,12.95
VOLVE_15_9_F1,2448.51,24.87,82.0,400.4,4.32,10.42,Limestone,12.32,17.13
VOLVE_15_9_F1,2448.73,19.71,86.8,438.4,7.44,10.37,Limestone,12.34,16.79
VOLVE_15_9_F1,2449.13,22.37,96.8,427.4,4.32,10.41,Limestone,12.37,14.23
VOLVE_15_9_F1,2449.44,19.66,78.7,426.1,3.59,10.42,Limestone,12.38,15.54
VOLVE_15_9_F1,2450.26,19.72,60.4,441.8,4.46,10.54,Limestone,12.4,14.63
VOLVE_15_9_F1,2450.62,18.34,93.2,450.8,4.13,10.31,Limestone,12.42,14.56
VOLVE_15_9_F1,2451.55,20.1,100.7,474.3,5.33,10.34,Limestone,12.43,15.59
VOLVE_15_9_F1,2452.27,20.6,82.6,405.4,5.28,10.46,Limestone,12.47,13.58
VOLVE_15_9_F1,2452.5,17.85,89.9,427.6,5.24,10.24,Limestone,12.49,14.84
VOLVE_15_9_F1,2452.71,19.5,76.8,448.5,4.76,10.12,Limestone,12.51,15.03
VOLVE_15_9_F1,2452.95,18.29,71.2,447.1,3.87,10.39,Limestone,12.54,15.05
VOLVE_15_9_F1,2453.63,25.56,99.3,528.4,6.56,10.29,Limestone,12.56,18.54
VOLVE_15_9_F1,2454.47,19.59,89.7,464.2,4.97,10.14,Limestone,12.58,14.73
VOLVE_15_9_F1,2454.86,23.68,91.2,390.4,4.9,10.39,Limestone,12.61,16.21
VOLVE_15_9_F1,2455.74,19.33,106.4,471.6,7.11,10.53,Limestone,12.62,16.18
VOLVE_15_9_F1,2455.99,20.47,68.0,476.7,4.72,10.07,Limestone,12.65,14.23
VOLVE_15_9_F1,2456.83,16.52,75.6,449.9,5.93,10.47,Limestone,12.67,12.7
VOLVE_15_9_F1,2457.77,18.71,86.2,406.4,6.45,9.94,Limestone,12.69,16.0
VOLVE_15_9_F1,2458.59,20.36,75.4,525.2,6.51,10.26,Limestone,12.71,16.49
VOLVE_15_9_F1,2459.35,23.8,95.6,412.1,6.41,10.6,Limestone,12.73,16.99
VOLVE_15_9_F1,2460.22,20.4,81.0,481.4,5.05,10.27,Limestone,12.75,14.94
VOLVE_15_9_F1,2460.45,23.3,69.0,462.9,5.05,10.33,Limestone,12.77,15.86
VOLVE_15_9_F1,2460.81,21.45,84.8,479.0,4.91,10.43,Limestone,12.79,14.43
VOLVE_15_9_F1,2461.11,23.91,86.4,523.2,2.85,10.06,Limestone,12.8,15.79
VOLVE_15_9_F1,2461.72,19.7,97.9,477.4,6.1,10.33,Limestone,12.85,16.21
VOLVE_15_9_F1,2462.51,25.83,89.7,432.6,5.96,10.33,Limestone,12.87,17.17
VOLVE_15_9_F1,2463.22,18.64,90.8,499.2,6.03,10.6,Limestone,12.88,14.01
VOLVE_15_9_F1,2464.1,17.94,88.6,429.7,4.8,10.14,Limestone,12.91,14.0
VOLVE_15_9_F1,2464.42,16.83,81.0,461.5,5.53,10.26,Limestone,12.93,14.3
VOLVE_15_9_F1,2465.21,25.69,73.1,403.2,3.76,10.18,Limestone,12.97,16.51
VOLVE_15_9_F1,2465.56,21.91,88.2,413.6,3.89,10.17,Limestone,12.98,14.81
VOLVE_15_9_F1,2465.98,19.03,78.8,457.0,1.92,10.49,Limestone,13.01,14.59
VOLVE_15_9_F1,2466.75,22.99,109.2,469.7,5.55,10.33,Limestone,13.06,17.53
VOLVE_15_9_F1,2467.73,21.59,104.0,386.8,4.58,10.24,Limestone,13.07,15.91
VOLVE_15_9_F1,2468.42,24.79,93.3,474.8,4.55,10.25,Limestone,13.09,17.29
VOLVE_15_9_F1,2468.67,16.01,89.5,422.2,5.18,10.24,Limestone,13.13,12.97
VOLVE_15_9_F1,2469.36,19.21,82.5,506.1,4.46,10.25,Limestone,13.18,14.8
VOLVE_15_9_F1,2469.59,18.72,64.9,440.9,2.94,10.13,Limestone,13.2,15.39
VOLVE_15_9_F1,2470.5,14.95,80.6,410.0,7.61,10.28,Limestone,13.24,15.39
VOLVE_15_9_F1,2471.27,22.54,85.3,458.0,5.26,10.27,Limestone,13.25,16.98
VOLVE_15_9_F1,2471.61,19.21,87.3,418.3,3.74,10.21,Limestone,13.29,15.86
VOLVE_15_9_F1,2471.88,21.74,90.9,505.7,4.52,10.35,Limestone,13.31,14.54
VOLVE_15_9_F1,2472.23,25.79,97.6,455.0,5.58,10.36,Limestone,13.34,16.22
VOLVE_15_9_F1,2473.21,19.01,73.4,448.9,4.6,10.24,Limestone,13.36,14.29
VOLVE_15_9_F1,2473.78,18.84,73.6,478.6,6.36,10.3,Limestone,13.39,17.5
VOLVE_15_9_F1,2474.6,20.2,105.6,414.8,5.31,10.65,Limestone,13.41,15.29
VOLVE_15_9_F1,2475.31,22.37,95.4,403.4,7.67,10.64,Limestone,13.44,16.87
VOLVE_15_9_F1,2475.97,18.49,77.9,471.3,4.31,10.17,Limestone,13.48,15.24
VOLVE_15_9_F1,2476.29,18.33,82.2,411.0,5.39,10.19,Limestone,13.53,15.02
VOLVE_15_9_F1,2477.24,22.55,82.3,411.0,6.49,10.17,Limestone,13.58,15.66
VOLVE_15_9_F1,2477.69,20.86,84.3,488.4,6.58,10.48,Limestone,13.61,14.77
VOLVE_15_9_F1,2478.35,14.8,90.9,476.0,6.27,10.27,Limestone,13.64,11.73
VOLVE_15_9_F1,2479.11,16.85,121.8,404.8,5.02,10.36,Limestone,13.65,16.52
VOLVE_15_9_F1,2479.83,23.67,86.6,430.2,5.42,10.63,Limestone,13.7,15.23
VOLVE_15_9_F1,2480.78,20.93,93.7,418.8,2.31,10.33,Limestone,13.73,13.29
VOLVE_15_9_F1,2481.1,18.02,58.5,526.0,4.26,10.43,Limestone,13.76,14.22
VOLVE_15_9_F1,2481.7,19.5,76.5,491.2,6.21,10.41,Limestone,13.79,15.62
VOLVE_15_9_F1,2482.23,19.96,102.2,438.1,6.41,10.24,Limestone,13.83,16.76
VOLVE_15_9_F1,2482.81,21.77,89.8,478.0,5.2,10.49,Limestone,13.87,17.13
VOLVE_15_9_F1,2483.1,16.54,40.0,400.7,6.13,10.2,Limestone,13.91,10.97
VOLVE_15_9_F1,2483.41,17.83,93.9,428.1,4.55,10.53,Limestone,13.95,13.9
VOLVE_15_9_F1,2483.83,20.62,112.6,459.2,4.68,10.24,Limestone,13.97,16.06
VOLVE_15_9_F1,2484.28,19.69,53.9,473.1,4.02,10.26,Limestone,14.02,14.43
VOLVE_15_9_F1,2484.82,21.37,106.6,451.1,4.17,10.16,Limestone,14.05,14.07
VOLVE_15_9_F1,2485.51,16.87,42.2,464.9,4.9,10.19,Limestone,14.09,12.59
VOLVE_15_9_F1,2486.21,20.84,97.9,458.1,5.69,10.26,Limestone,14.12,17.04
VOLVE_15_9_F1,2486.74,22.68,83.7,448.4,6.03,9.96,Limestone,14.15,16.94
VOLVE_15_9_F1,2487.27,21.17,48.5,443.1,4.14,10.29,Limestone,14.19,14.21
VOLVE_15_9_F1,2487.65,20.3,90.5,437.9,5.11,10.25,Limestone,14.22,16.57
VOLVE_15_9_F1,2488.32,19.71,101.0,464.3,2.68,10.45,Limestone,14.27,12.5
VOLVE_15_9_F1,2488.77,17.87,89.2,471.4,5.4,10.39,Limestone,14.31,16.49
VOLVE_15_9_F1,2489.0,19.78,92.5,462.9,5.29,10.22,Limestone,14.34,15.89
VOLVE_15_9_F1,2489.53,23.11,77.6,407.8,3.92,10.26,Limestone,14.36,16.33
VOLVE_15_9_F1,2490.11,19.66,55.9,415.0,4.48,10.29,Limestone,14.39,12.19
VOLVE_15_9_F1,2490.49,17.74,94.2,470.9,4.7,10.55,Limestone,14.43,13.14
VOLVE_15_9_F1,2491.15,18.73,110.0,513.8,7.45,10.21,Limestone,14.46,18.27
VOLVE_15_9_F1,2491.8,20.47,100.7,461.1,4.08,10.22,Limestone,14.5,14.89
VOLVE_15_9_F1,2492.57,19.04,54.0,438.5,4.92,10.16,Limestone,14.52,13.15
VOLVE_15_9_F1,2493.28,21.19,61.0,464.0,3.51,10.11,Limestone,14.54,14.81
VOLVE_15_9_F1,2494.01,21.28,71.1,409.5,4.31,10.38,Limestone,14.58,15.12
VOLVE_15_9_F1,2494.46,22.2,59.9,507.3,5.23,10.36,Limestone,14.63,15.79
VOLVE_15_9_F1,2495.29,23.54,84.4,462.5,5.13,10.52,Limestone,14.66,16.08
VOLVE_15_9_F1,2495.93,22.47,89.7,428.2,5.36,10.49,Limestone,14.68,14.44
VOLVE_15_9_F1,2496.47,17.65,62.3,448.3,4.92,10.69,Limestone,14.7,13.97
VOLVE_15_9_F1,2497.17,17.73,95.4,433.9,4.43,10.32,Limestone,14.73,15.39
VOLVE_15_9_F1,2497.66,19.8,92.8,507.5,6.23,10.29,Limestone,14.76,14.17
VOLVE_15_9_F1,2498.27,18.87,75.5,446.9,4.46,10.14,Limestone,14.78,15.77
VOLVE_15_9_F1,2499.06,17.15,81.2,461.2,4.64,10.44,Limestone,14.8,11.6
VOLVE_15_9_F1,2499.97,18.9,54.5,477.9,4.95,10.35,Limestone,14.84,14.41
VOLVE_15_9_F1,2500.91,18.82,78.8,425.4,5.15,10.43,Limestone,14.88,13.66
VOLVE_15_9_F1,2501.51,18.33,83.9,462.8,5.68,10.16,Limestone,14.91,15.51
VOLVE_15_9_F1,2502.13,19.22,86.3,466.0,5.4,10.39,Limestone,14.94,15.44
VOLVE_15_9_F1,2502.97,22.96,89.4,392.8,5.97,10.37,Limestone,14.96,15.42
VOLVE_15_9_F1,2503.42,20.51,87.4,465.1,4.77,10.36,Limestone,14.98,15.74
VOLVE_15_9_F1,2504.29,26.2,79.8,453.2,4.27,10.23,Limestone,15.03,15.83
VOLVE_15_9_F1,2504.88,20.45,88.0,460.2,3.45,10.51,Limestone,15.06,15.56
VOLVE_15_9_F1,2505.18,19.3,98.8,456.4,3.21,10.64,Limestone,15.09,17.12
VOLVE_15_9_F1,2505.43,20.03,82.3,465.4,7.15,10.17,Limestone,15.12,14.02
VOLVE_15_9_F1,2506.31,20.67,88.5,508.5,2.53,10.44,Limestone,15.17,12.09
VOLVE_15_9_F1,2506.55,21.11,80.9,407.8,6.55,9.9,Limestone,15.19,14.77
VOLVE_15_9_F1,2506.98,25.22,74.0,441.3,4.4,10.44,Limestone,15.22,14.83
VOLVE_15_9_F1,2507.44,,91.6,481.7,6.41,10.06,Limestone,15.26,14.87
VOLVE_15_9_F1,2507.78,22.18,75.4,474.3,2.48,10.26,Limestone,15.28,14.02
VOLVE_15_9_F1,2508.23,20.55,89.5,473.4,4.91,10.14,Limestone,15.31,16.45
VOLVE_15_9_F1,2509.03,16.11,84.2,565.2,6.46,10.3,Limestone,15.34,13.55
VOLVE_15_9_F1,2509.24,21.96,79.2,479.6,6.02,10.46,Limestone,15.39,15.78
VOLVE_15_9_F1,2510.1,23.21,78.8,500.3,4.87,10.06,Limestone,15.43,16.41
VOLVE_15_9_F1,2510.99,17.9,76.1,442.7,2.42,10.28,Limestone,15.44,14.02
VOLVE_15_9_F1,2511.48,20.02,59.0,415.3,3.1,10.26,Limestone,15.48,13.83
VOLVE_15_9_F1,2511.81,15.73,89.5,442.5,6.42,10.57,Limestone,15.52,14.94
VOLVE_15_9_F1,2512.49,16.9,87.2,483.5,4.41,10.4,Limestone,15.55,14.32
VOLVE_15_9_F1,2512.78,22.67,96.5,471.3,5.4,10.16,Limestone,15.57,15.91
VOLVE_15_9_F1,2513.28,18.89,75.7,471.2,5.18,10.27,Limestone,15.59,14.96
VOLVE_15_9_F1,2514.24,17.28,112.1,446.5,3.67,10.57,Limestone,15.62,15.29
VOLVE_15_9_F1,2515.24,20.63,78.0,440.1,5.52,10.45,Limestone,15.65,15.53
VOLVE_15_9_F1,2516.06,18.76,70.6,447.8,4.24,10.2,Limestone,15.7,12.19
VOLVE_15_9_F1,2516.5,18.89,68.8,484.0,5.08,10.3,Limestone,15.72,13.89
VOLVE_15_9_F1,2517.25,21.92,57.7,488.7,4.14,10.3,Limestone,15.75,12.97
VOLVE_15_9_F1,2518.02,17.17,106.7,414.8,3.26,10.26,Limestone,15.77,14.88
VOLVE_15_9_F1,2518.53,17.81,104.3,485.5,4.65,10.08,Limestone,15.81,15.88
VOLVE_15_9_F1,2519.24,20.46,92.7,,6.0,10.24,Limestone,15.82,14.98
VOLVE_15_9_F1,2519.45,22.5,70.3,473.8,5.55,10.55,Limestone,15.85,14.07
VOLVE_15_9_F1,2519.82,23.17,110.9,447.4,5.79,10.28,Limestone,15.86,17.17
VOLVE_15_9_F1,2520.44,18.42,78.4,517.7,5.91,10.32,Limestone,15.9,14.68
VOLVE_15_9_F1,2520.77,22.43,79.7,438.3,4.97,10.36,Limestone,15.92,16.5
VOLVE_15_9_F1,2521.1,18.12,105.3,462.2,5.28,10.67,Limestone,15.96,16.78
VOLVE_15_9_F1,2521.97,24.65,93.6,479.3,5.05,10.34,Limestone,15.97,17.24
VOLVE_15_9_F1,2522.96,17.26,116.7,420.1,6.45,10.51,Limestone,16.01,15.08
VOLVE_15_9_F1,2523.61,23.42,87.4,452.1,5.77,10.25,Limestone,16.04,17.65
VOLVE_15_9_F1,2524.48,18.46,77.7,444.4,4.16,10.3,Limestone,16.05,14.29
VOLVE_15_9_F1,2525.47,25.13,74.5,434.5,3.59,10.34,Limestone,16.06,14.64
VOLVE_15_9_F1,2525.78,21.58,56.0,437.5,6.11,10.23,Limestone,16.09,13.17
VOLVE_15_9_F1,2526.34,17.57,79.5,499.5,3.88,10.31,Limestone,16.12,13.26
